symbol,entry_ts,exit_ts,entry,exit,why,pnl,rise_pct,entry_at
LABUSDT,1776147360000,1776148320000,0.61868,0.5893141661351471,TP,9.2731,8.44,2026-04-14 06:16:00
AIAUSDT,1776147480000,1776148020000,0.11884,0.12392371111111111,SL,-8.7756,13.6,2026-04-14 06:18:00
BLESSUSDT,1776147540000,1776148380000,0.019562,0.02039881888888889,SL,-8.7756,7.04,2026-04-14 06:19:00
AVAAIUSDT,1776147600000,1776148920000,0.008551,0.008084159373075791,TP,10.699,9.81,2026-04-14 06:20:00
FOLKSUSDT,1776148800000,1776149820000,1.323,1.379595,SL,-8.7756,7.11,2026-04-14 06:40:00
AVAAIUSDT,1776148980000,1776150300000,0.008059,0.008403746111111112,SL,-8.7756,7.32,2026-04-14 06:43:00
COAIUSDT,1776149640000,1776149820000,0.4881,0.5089798333333333,SL,-8.7756,7.39,2026-04-14 06:54:00
COAIUSDT,1776149940000,1776150780000,0.4855,0.5062686111111111,SL,-8.7756,17.09,2026-04-14 06:59:00
AIAUSDT,1776150060000,1776151200000,0.1204,0.1144047899784434,TP,9.7388,8.89,2026-04-14 07:01:00
MMTUSDT,1776150360000,1776152160000,0.1336,0.1337,TIME,-0.3697,10.66,2026-04-14 07:06:00
BLESSUSDT,1776150960000,1776151320000,0.019286,0.018493376172244492,TP,7.9997,7.24,2026-04-14 07:16:00
MYXUSDT,1776151020000,1776151200000,0.5434,0.5097035775908371,TP,12.1821,11.26,2026-04-14 07:17:00
COAIUSDT,1776151140000,1776151440000,0.4846,0.45999652156902004,TP,9.9341,9.07,2026-04-14 07:19:00
TRADOORUSDT,1776151200000,1776151320000,4.831,4.589311831422905,TP,9.7857,8.93,2026-04-14 07:20:00
MYXUSDT,1776151260000,1776151440000,0.4985,0.46962058669255874,TP,11.3665,10.46,2026-04-14 07:21:00
AIAUSDT,1776151260000,1776153060000,0.1151,0.1172,TIME,-3.869,12.61,2026-04-14 07:21:00
COAIUSDT,1776151500000,1776151920000,0.4592,0.4788435555555556,SL,-8.7756,11.31,2026-04-14 07:25:00
MYXUSDT,1776151500000,1776151620000,0.438,0.4567366666666667,SL,-8.7756,21.71,2026-04-14 07:25:00
ZAMAUSDT,1776151740000,1776152880000,0.02723,0.02839483888888889,SL,-8.7756,13.14,2026-04-14 07:29:00
MYXUSDT,1776152220000,1776152700000,0.4393,0.41529718803757265,TP,10.7078,9.82,2026-04-14 07:37:00
MYXUSDT,1776153000000,1776153180000,0.4247,0.44286772222222226,SL,-8.7756,11.93,2026-04-14 07:50:00
MYXUSDT,1776155400000,1776156960000,0.3487,0.36361661111111115,SL,-8.7756,14.18,2026-04-14 08:30:00
BLESSUSDT,1776156480000,1776156660000,0.016364,0.017064015555555555,SL,-8.7756,7.78,2026-04-14 08:48:00
ARIAUSDT,1776157920000,1776159720000,0.7731,0.7761,TIME,-0.9961,10.99,2026-04-14 09:12:00
COAIUSDT,1776158340000,1776158760000,0.4153,0.43306561111111114,SL,-8.7756,7.72,2026-04-14 09:19:00
COLLECTUSDT,1776158640000,1776159840000,0.03197,0.03333760555555555,SL,-8.7756,8.03,2026-04-14 09:24:00
MYXUSDT,1776161220000,1776161640000,0.3429,0.3169475738382854,TP,14.917,14.02,2026-04-14 10:07:00
TAKEUSDT,1776161280000,1776161340000,0.02525,0.026330138888888893,SL,-8.7756,21.93,2026-04-14 10:08:00
COLLECTUSDT,1776161640000,1776163320000,0.03098,0.03230525555555556,SL,-8.7756,8.3,2026-04-14 10:14:00
XNYUSDT,1776164400000,1776165180000,0.005237,0.005461027222222223,SL,-8.7756,9.01,2026-04-14 11:00:00
MYXUSDT,1776168120000,1776169080000,0.3262,0.31272463683500873,TP,8.042,7.28,2026-04-14 12:02:00
MYXUSDT,1776169440000,1776169980000,0.3102,0.32346966666666666,SL,-8.7756,7.57,2026-04-14 12:24:00
HYPERUSDT,1776170640000,1776172440000,0.09568,0.09687,TIME,-2.7075,8.36,2026-04-14 12:44:00
BLESSUSDT,1776172440000,1776172500000,0.019773,0.018949195437291802,TP,8.1126,7.35,2026-04-14 13:14:00
BLESSUSDT,1776172560000,1776172860000,0.017423,0.018168317222222223,SL,-8.7756,15.85,2026-04-14 13:16:00
BLESSUSDT,1776172920000,1776173100000,0.017539,0.018289279444444445,SL,-8.7756,8.95,2026-04-14 13:22:00
ARIAUSDT,1776173400000,1776173520000,0.8362,0.8719707777777779,SL,-8.7756,16.12,2026-04-14 13:30:00
ARIAUSDT,1776173760000,1776175560000,0.8357,0.8036,TIME,7.4622,10.51,2026-04-14 13:36:00
PTBUSDT,1776174600000,1776176220000,0.0011493,0.0011984645,SL,-8.7756,19.27,2026-04-14 13:50:00
GIGGLEUSDT,1776175440000,1776175500000,51.47,49.03597921881087,TP,9.238,8.41,2026-04-14 14:04:00
RAVEUSDT,1776176460000,1776176760000,12.49952,13.03422168888889,SL,-8.7756,11.74,2026-04-14 14:21:00
GIGGLEUSDT,1776177240000,1776178080000,47.82,49.865633333333335,SL,-8.7756,12.14,2026-04-14 14:34:00
APRUSDT,1776177780000,1776178200000,0.24518,0.23541603673264033,TP,7.7447,7.01,2026-04-14 14:43:00
COAIUSDT,1776178320000,1776180120000,0.3962,0.4039,TIME,-4.1069,7.01,2026-04-14 14:52:00
MYXUSDT,1776178500000,1776180300000,0.3297,0.3432,TIME,-8.4093,7.12,2026-04-14 14:55:00
COMPUSDT,1776178740000,1776180540000,20.64,20.97,TIME,-3.4177,7.06,2026-04-14 14:59:00
BLESSUSDT,1776180360000,1776181500000,0.018895,0.01970328611111111,SL,-8.7756,7.93,2026-04-14 15:26:00
ARIAUSDT,1776180480000,1776181200000,0.7274,0.6968853976142536,TP,8.17,7.4,2026-04-14 15:28:00
DUSDT,1776180600000,1776181980000,0.010267,0.010706199444444444,SL,-8.7756,7.94,2026-04-14 15:30:00
BRUSDT,1776181200000,1776181740000,0.15676,0.16346584444444445,SL,-8.7756,10.79,2026-04-14 15:40:00
ARIAUSDT,1776182820000,1776182880000,0.5528,0.5306743453352044,TP,7.7849,7.05,2026-04-14 16:07:00
BROCCOLIF3BUSDT,1776183900000,1776184920000,0.005198,0.00542035888888889,SL,-8.7756,24.41,2026-04-14 16:25:00
MYXUSDT,1776184260000,1776185580000,0.3258,0.3063097797812694,TP,11.7445,10.83,2026-04-14 16:31:00
BLESSUSDT,1776184440000,1776186240000,0.017761,0.017439,TIME,3.4059,10.33,2026-04-14 16:34:00
ARIAUSDT,1776184560000,1776184620000,0.2366,0.24672122222222223,SL,-8.7756,22.71,2026-04-14 16:36:00
APRUSDT,1776185340000,1776186000000,0.26428,0.2755853111111111,SL,-8.7756,12.92,2026-04-14 16:49:00
BROCCOLI714USDT,1776185460000,1776187260000,0.01594,0.01576,TIME,2.0385,7.34,2026-04-14 16:51:00
ZAMAUSDT,1776185580000,1776187380000,0.03329,0.03381,TIME,-3.3441,7.87,2026-04-14 16:53:00
APRUSDT,1776186480000,1776186600000,0.25575,0.243411784925506,TP,9.4287,8.59,2026-04-14 17:08:00
APRUSDT,1776186900000,1776187560000,0.24154,0.25187254444444446,SL,-8.7756,14.21,2026-04-14 17:15:00
ARIAUSDT,1776187200000,1776187260000,0.1139,0.1187723888888889,SL,-8.7756,24.59,2026-04-14 17:20:00
ARIAUSDT,1776187320000,1776187380000,0.107,0.11157722222222222,SL,-8.7756,32.96,2026-04-14 17:22:00
HEMIUSDT,1776187560000,1776189360000,0.008336,0.008005,TIME,7.7215,15.1,2026-04-14 17:26:00
ARIAUSDT,1776187740000,1776187800000,0.1039,0.10834461111111111,SL,-8.7756,15.79,2026-04-14 17:29:00
OGUSDT,1776187860000,1776189660000,3.022,3.05,TIME,-2.0731,9.44,2026-04-14 17:31:00
SOONUSDT,1776188160000,1776189960000,0.1252,0.1272,TIME,-3.4149,8.94,2026-04-14 17:36:00
ARIAUSDT,1776188340000,1776188460000,0.1021,0.10646761111111111,SL,-8.7756,12.8,2026-04-14 17:39:00
HEMIUSDT,1776189420000,1776189840000,0.007902,0.008240029999999999,SL,-8.7756,15.42,2026-04-14 17:57:00
ARIAUSDT,1776194040000,1776194100000,0.1365,0.13071876532132432,TP,8.2507,7.48,2026-04-14 19:14:00
ARIAUSDT,1776194160000,1776194280000,0.133,0.12629059956960828,TP,9.8693,9.01,2026-04-14 19:16:00
ARIAUSDT,1776195300000,1776195360000,0.1257,0.1310771666666667,SL,-8.7756,8.99,2026-04-14 19:35:00
ARIAUSDT,1776196140000,1776197940000,0.1262,0.1192,TIME,10.8735,32.81,2026-04-14 19:49:00
OGUSDT,1776200580000,1776201480000,3.212,3.0224736747451124,TP,11.5811,10.67,2026-04-14 21:03:00
ARIAUSDT,1776204180000,1776205980000,0.0995,0.1028,TIME,-6.8532,7.72,2026-04-14 22:03:00
APRUSDT,1776213840000,1776213900000,0.30047,0.3133234388888889,SL,-8.7756,8.6,2026-04-15 00:44:00
COAIUSDT,1776214560000,1776216360000,0.3801,0.3906,TIME,-5.7449,7.32,2026-04-15 00:56:00
BLESSUSDT,1776215400000,1776215760000,0.01991,0.020761705555555558,SL,-8.7756,11.17,2026-04-15 01:10:00
ARIAUSDT,1776215760000,1776216180000,0.1145,0.11939805555555556,SL,-8.7756,10.67,2026-04-15 01:16:00
APRUSDT,1776218820000,1776218940000,0.30025,0.28520966559231115,TP,9.7985,8.94,2026-04-15 02:07:00
BLESSUSDT,1776220200000,1776220800000,0.021958,0.022897314444444445,SL,-8.7756,11.98,2026-04-15 02:30:00
GIGGLEUSDT,1776221460000,1776222780000,47.76,45.421874289499385,TP,9.5711,8.73,2026-04-15 02:51:00
FIOUSDT,1776222240000,1776224040000,0.002847,0.002899,TIME,-3.873,17.05,2026-04-15 03:04:00
BLESSUSDT,1776226800000,1776227280000,0.02319,0.022206144630472695,TP,8.2652,7.49,2026-04-15 04:20:00
BLESSUSDT,1776227520000,1776227820000,0.022273,0.021257292268273355,TP,8.9005,8.09,2026-04-15 04:32:00
LABUSDT,1776229860000,1776231660000,0.43688,0.45119,TIME,-6.771,7.34,2026-04-15 05:11:00
ARIAUSDT,1776231120000,1776231240000,0.1242,0.12951300000000002,SL,-8.7756,10.62,2026-04-15 05:32:00
ONUSDT,1776235920000,1776236160000,0.1922,0.18267892163018265,TP,9.6875,8.84,2026-04-15 06:52:00
OGUSDT,1776236040000,1776237840000,3.179,3.227,TIME,-3.2398,8.03,2026-04-15 06:54:00
ARIAUSDT,1776236220000,1776236340000,0.1235,0.11716127828166288,TP,10.0451,9.18,2026-04-15 06:57:00
ONUSDT,1776236220000,1776236340000,0.17841,0.18604198333333336,SL,-8.7756,11.95,2026-04-15 06:57:00
MYXUSDT,1776236280000,1776238080000,0.3171,0.3213,TIME,-2.869,8.03,2026-04-15 06:58:00
LABUSDT,1776237300000,1776239100000,0.4436,0.43688,TIME,2.8098,9.15,2026-04-15 07:15:00
BLESSUSDT,1776239040000,1776239400000,0.024046,0.025074634444444445,SL,-8.7756,8.18,2026-04-15 07:44:00
BRUSDT,1776240120000,1776240180000,0.18061,0.18833609444444444,SL,-8.7756,9.08,2026-04-15 08:02:00
TRADOORUSDT,1776240360000,1776240420000,5.4,5.17684027655368,TP,8.0452,7.29,2026-04-15 08:06:00
INUSDT,1776240960000,1776242760000,0.10472,0.09418,TIME,19.9099,23.4,2026-04-15 08:16:00
BRUSDT,1776241680000,1776242220000,0.17589,0.1622021948837949,TP,15.3441,14.46,2026-04-15 08:28:00
BRUSDT,1776242280000,1776242940000,0.16128,0.1681792,SL,-8.7756,7.85,2026-04-15 08:38:00
TRUSTUSDT,1776244860000,1776245340000,0.08322,0.07961205878222767,TP,8.4509,7.67,2026-04-15 09:21:00
BLESSUSDT,1776245400000,1776245580000,0.02676,0.027904733333333334,SL,-8.7756,11.63,2026-04-15 09:30:00
TRUSTUSDT,1776245400000,1776245700000,0.0781,0.08144094444444445,SL,-8.7756,7.68,2026-04-15 09:30:00
BLESSUSDT,1776245640000,1776246360000,0.027394,0.024298531118229043,TP,22.3796,22.12,2026-04-15 09:34:00
TRUSTUSDT,1776246480000,1776248280000,0.07909,0.07966,TIME,-1.6614,8.77,2026-04-15 09:48:00
RAVEUSDT,1776246900000,1776248100000,13.20298,13.767774144444445,SL,-8.7756,12.16,2026-04-15 09:55:00
BLESSUSDT,1776248100000,1776249900000,0.023283,0.023027,TIME,1.979,11.75,2026-04-15 10:15:00
DENTUSDT,1776248160000,1776249960000,0.000157,0.00016,TIME,-4.0417,8.92,2026-04-15 10:16:00
APRUSDT,1776248220000,1776248640000,0.24103,0.2513407277777778,SL,-8.7756,7.9,2026-04-15 10:17:00
ONUSDT,1776248520000,1776250320000,0.18413,0.1852,TIME,-1.3822,7.36,2026-04-15 10:22:00
BIOUSDT,1776254520000,1776256320000,0.02507,0.02503,TIME,0.0991,9.21,2026-04-15 12:02:00
BIOUSDT,1776256500000,1776258300000,0.02465,0.02468,TIME,-0.4634,8.44,2026-04-15 12:35:00
QUSDT,1776260880000,1776261480000,0.010394,0.010838632222222222,SL,-8.7756,10.24,2026-04-15 13:48:00
SIRENUSDT,1776267060000,1776268860000,0.7833,0.7691,TIME,3.4057,10.01,2026-04-15 15:31:00
ARIAUSDT,1776267420000,1776268200000,0.1065,0.11105583333333334,SL,-8.7756,10.65,2026-04-15 15:37:00
ENJUSDT,1776267720000,1776267900000,0.07614,0.0793971,SL,-8.7756,7.17,2026-04-15 15:42:00
DUSDT,1776270120000,1776271920000,0.012175,0.012059,TIME,1.6855,10.65,2026-04-15 16:22:00
MYXUSDT,1776273060000,1776273120000,0.3364,0.3507904444444444,SL,-8.7756,16.81,2026-04-15 17:11:00
BLESSUSDT,1776273540000,1776273660000,0.012114,0.011548418403340767,TP,9.1177,8.3,2026-04-15 17:19:00
AIOTUSDT,1776275640000,1776276480000,0.06043,0.058018181443065475,TP,7.7622,7.02,2026-04-15 17:54:00
BLESSUSDT,1776277680000,1776277920000,0.008037,0.008380805000000002,SL,-8.7756,8.15,2026-04-15 18:28:00
BLESSUSDT,1776278520000,1776278940000,0.007686,0.00697020343295203,TP,18.406,17.7,2026-04-15 18:42:00
PLAYUSDT,1776283740000,1776283800000,0.19097,0.19913927222222222,SL,-8.7756,17.86,2026-04-15 20:09:00
PLAYUSDT,1776283920000,1776284040000,0.18333,0.19117245,SL,-8.7756,9.22,2026-04-15 20:12:00
PLAYUSDT,1776286020000,1776286140000,0.18087,0.1886072166666667,SL,-8.7756,11.05,2026-04-15 20:47:00
PLAYUSDT,1776287880000,1776289680000,0.17269,0.17073,TIME,2.05,18.73,2026-04-15 21:18:00
BLESSUSDT,1776292560000,1776292680000,0.010927,0.011394432777777777,SL,-8.7756,20.04,2026-04-15 22:36:00
BLESSUSDT,1776294060000,1776294660000,0.010852,0.011316224444444445,SL,-8.7756,8.19,2026-04-15 23:01:00
BLESSUSDT,1776295980000,1776297780000,0.010209,0.010144,TIME,1.0534,12.19,2026-04-15 23:33:00
ENJUSDT,1776296160000,1776297960000,0.08951,0.09081,TIME,-3.1247,9.28,2026-04-15 23:36:00
FUSDT,1776300060000,1776301860000,0.005582,0.005598,TIME,-0.7933,7.38,2026-04-16 00:41:00
CYSUSDT,1776301980000,1776303780000,0.3997,0.4076,TIME,-4.173,8.2,2026-04-16 01:13:00
AKEUSDT,1776308700000,1776309000000,0.0010001,0.0010428820555555556,SL,-8.7756,27.6,2026-04-16 03:05:00
AKEUSDT,1776309180000,1776309300000,0.0010051,0.0010480959444444445,SL,-8.7756,7.63,2026-04-16 03:13:00
ORDIUSDT,1776310320000,1776310740000,4.068,4.24202,SL,-8.7756,13.24,2026-04-16 03:32:00
AKEUSDT,1776310500000,1776310620000,0.0008838,0.0009216070000000001,SL,-8.7756,16.72,2026-04-16 03:35:00
BLESSUSDT,1776311400000,1776311820000,0.009832,0.009347493702420166,TP,9.6357,8.79,2026-04-16 03:50:00
GENIUSUSDT,1776315000000,1776315300000,0.5693,0.593653388888889,SL,-8.7756,13.52,2026-04-16 04:50:00
GENIUSUSDT,1776315360000,1776315780000,0.5846,0.609607888888889,SL,-8.7756,7.63,2026-04-16 04:56:00
NEIROUSDT,1776316200000,1776318000000,9.618e-05,9.739e-05,TIME,-2.7361,7.21,2026-04-16 05:10:00
GENIUSUSDT,1776317760000,1776318240000,0.5799,0.5531604599613485,TP,9.0021,8.19,2026-04-16 05:36:00
BIOUSDT,1776318120000,1776318480000,0.04197,0.03972130350759279,TP,10.4957,9.61,2026-04-16 05:42:00
AKEUSDT,1776319440000,1776320580000,0.0009515,0.0009922030555555555,SL,-8.7756,7.28,2026-04-16 06:04:00
PIPPINUSDT,1776321000000,1776321360000,0.03269,0.034088405555555555,SL,-8.7756,8.74,2026-04-16 06:30:00
ARIAUSDT,1776321300000,1776323100000,0.0982,0.0989,TIME,-1.6457,7.78,2026-04-16 06:35:00
BRUSDT,1776321660000,1776323460000,0.17386,0.16785,TIME,6.6936,12.04,2026-04-16 06:41:00
BLESSUSDT,1776325620000,1776325860000,0.010282,0.010721841111111111,SL,-8.7756,11.52,2026-04-16 07:47:00
BIOUSDT,1776326400000,1776327720000,0.0371,0.035623101398044706,TP,7.7417,7.0,2026-04-16 08:00:00
AXLUSDT,1776326400000,1776328200000,0.05706,0.0547,TIME,8.052,9.65,2026-04-16 08:00:00
ARKMUSDT,1776328080000,1776329880000,0.1185,0.1189,TIME,-0.8951,16.14,2026-04-16 08:28:00
WALUSDT,1776328620000,1776328680000,0.08397,0.08056308882368343,TP,7.8946,7.15,2026-04-16 08:37:00
AKEUSDT,1776330780000,1776331080000,0.0006295,0.0005913914634059387,TP,11.8876,10.97,2026-04-16 09:13:00
AKEUSDT,1776331260000,1776331440000,0.0005797,0.0005062868326060804,TP,25.108,25.32,2026-04-16 09:21:00
MBOXUSDT,1776331560000,1776333120000,0.01296,0.0135144,SL,-8.7756,7.47,2026-04-16 09:26:00
DYMUSDT,1776332460000,1776334260000,0.01957,0.01966,TIME,-1.1398,7.58,2026-04-16 09:41:00
1000SATSUSDT,1776333120000,1776334920000,1.68e-05,1.65e-05,TIME,3.3514,7.1,2026-04-16 09:52:00
ORDIUSDT,1776333180000,1776334020000,4.905,5.114825000000001,SL,-8.7756,7.73,2026-04-16 09:53:00
AKEUSDT,1776334020000,1776334140000,0.0005412,0.0005171772073408682,TP,8.6576,7.86,2026-04-16 10:07:00
AKEUSDT,1776335160000,1776336180000,0.0005353,0.0005581989444444444,SL,-8.7756,10.21,2026-04-16 10:26:00
PORTALUSDT,1776339660000,1776341460000,0.00899,0.00914,TIME,-3.557,10.79,2026-04-16 11:41:00
1000SATSUSDT,1776344040000,1776345240000,1.93e-05,2.0125611111111115e-05,SL,-8.7756,9.84,2026-04-16 12:54:00
SIGNUSDT,1776344160000,1776344460000,0.01803,0.018801283333333335,SL,-8.7756,7.96,2026-04-16 12:56:00
AIOTUSDT,1776345720000,1776345780000,0.06942,0.07238963333333333,SL,-8.7756,19.51,2026-04-16 13:22:00
AKEUSDT,1776345900000,1776346140000,0.00056,0.0005279970858670408,TP,11.2096,10.3,2026-04-16 13:25:00
BIOUSDT,1776347460000,1776349260000,0.03815,0.03766,TIME,2.3488,10.53,2026-04-16 13:51:00
1000SATSUSDT,1776347520000,1776349320000,1.8e-05,1.78e-05,TIME,2.0022,8.33,2026-04-16 13:52:00
ARUSDT,1776347580000,1776349380000,2.111,2.091,TIME,1.6748,7.52,2026-04-16 13:53:00
ORDIUSDT,1776347580000,1776349380000,6.621,6.701,TIME,-2.6366,11.4,2026-04-16 13:53:00
PIPPINUSDT,1776347640000,1776348360000,0.03446,0.03593412222222222,SL,-8.7756,9.34,2026-04-16 13:54:00
GENIUSUSDT,1776347640000,1776348120000,0.584,0.6089822222222222,SL,-8.7756,7.61,2026-04-16 13:54:00
NEIROUSDT,1776347640000,1776349440000,8.62e-05,8.638e-05,TIME,-0.6376,8.21,2026-04-16 13:54:00
GIGGLEUSDT,1776348000000,1776349800000,37.6,37.9,TIME,-1.8157,7.74,2026-04-16 14:00:00
ENJUSDT,1776348360000,1776348780000,0.08657,0.08080600973643229,TP,13.0964,12.17,2026-04-16 14:06:00
ENJUSDT,1776348840000,1776348900000,0.07887,0.07526271872196032,TP,8.9274,8.12,2026-04-16 14:14:00
AKEUSDT,1776349620000,1776350460000,0.000467,0.00048697722222222227,SL,-8.7756,15.11,2026-04-16 14:27:00
BLESSUSDT,1776352140000,1776353820000,0.010797,0.010356874436942227,TP,7.9327,7.18,2026-04-16 15:09:00
GENIUSUSDT,1776353160000,1776354960000,0.6123,0.6067,TIME,1.6092,9.29,2026-04-16 15:26:00
BASEDUSDT,1776357420000,1776357600000,0.25829,0.23208091538660483,TP,20.0743,19.52,2026-04-16 16:37:00
OPNUSDT,1776357600000,1776359400000,0.1929,0.1947,TIME,-2.0863,9.08,2026-04-16 16:40:00
SKYAIUSDT,1776357780000,1776357840000,0.15413,0.16072333888888887,SL,-8.7756,7.2,2026-04-16 16:43:00
ACTUSDT,1776358020000,1776359820000,0.01584,0.01619,TIME,-4.6392,12.62,2026-04-16 16:47:00
BASEDUSDT,1776358200000,1776358320000,0.21326,0.19813660378834447,TP,13.9631,13.04,2026-04-16 16:50:00
ORDIUSDT,1776358260000,1776358620000,7.904,8.242115555555555,SL,-8.7756,15.25,2026-04-16 16:51:00
MERLUSDT,1776358320000,1776360120000,0.03886,0.03781,TIME,5.184,7.73,2026-04-16 16:52:00
NEIROUSDT,1776358320000,1776358440000,0.00011771,0.00012274537222222223,SL,-8.7756,13.68,2026-04-16 16:52:00
BASEDUSDT,1776358380000,1776358560000,0.21445,0.22362369444444447,SL,-8.7756,23.15,2026-04-16 16:53:00
BASEDUSDT,1776359460000,1776359820000,0.21778,0.20537790334047937,TP,11.1696,10.27,2026-04-16 17:11:00
MERLUSDT,1776360180000,1776361980000,0.03823,0.03789,TIME,1.5587,9.04,2026-04-16 17:23:00
SIRENUSDT,1776360840000,1776360960000,1.3151,1.2305423900505863,TP,12.6395,11.71,2026-04-16 17:34:00
PNUTUSDT,1776360960000,1776362760000,0.06221,0.06466,TIME,-8.0965,7.11,2026-04-16 17:36:00
BASEDUSDT,1776362100000,1776362520000,0.21599,0.20378811760847437,TP,11.0786,10.18,2026-04-16 17:55:00
TURBOUSDT,1776362460000,1776364260000,0.0013244,0.0013136,TIME,1.4109,10.5,2026-04-16 18:01:00
BASEDUSDT,1776362580000,1776362700000,0.19383,0.20212161666666667,SL,-8.7756,14.32,2026-04-16 18:03:00
ORDIUSDT,1776362580000,1776364260000,8.386,8.744734444444443,SL,-8.7756,9.81,2026-04-16 18:03:00
NEIROUSDT,1776363540000,1776363960000,0.00012839,0.0001338822388888889,SL,-8.7756,11.79,2026-04-16 18:19:00
BASEDUSDT,1776363720000,1776363780000,0.19201,0.2002237611111111,SL,-8.7756,9.77,2026-04-16 18:22:00
ARIAUSDT,1776364380000,1776364920000,0.1189,0.11359119230983371,TP,8.7099,7.91,2026-04-16 18:33:00
GENIUSUSDT,1776364560000,1776365640000,0.6808,0.6433711039802448,TP,10.7756,9.88,2026-04-16 18:36:00
ARIAUSDT,1776364980000,1776365520000,0.1127,0.11752105555555556,SL,-8.7756,8.14,2026-04-16 18:43:00
BASEDUSDT,1776366240000,1776367140000,0.17707,0.16825631424877072,TP,9.735,8.88,2026-04-16 19:04:00
SKYAIUSDT,1776367380000,1776368220000,0.16348,0.15483051800423184,TP,10.3617,9.48,2026-04-16 19:23:00
PNUTUSDT,1776370020000,1776371820000,0.07305,0.07195,TIME,2.7916,17.64,2026-04-16 20:07:00
VINEUSDT,1776371280000,1776373080000,0.02321,0.02268,TIME,4.347,7.95,2026-04-16 20:28:00
NEIROUSDT,1776371460000,1776373260000,0.00012621,0.00012864,TIME,-4.0707,11.43,2026-04-16 20:31:00
TSTUSDT,1776371640000,1776372540000,0.013414,0.013987821111111113,SL,-8.7756,11.2,2026-04-16 20:34:00
ARIAUSDT,1776373140000,1776374940000,0.1191,0.1172,TIME,2.9706,10.58,2026-04-16 20:59:00
DOGSUSDT,1776373800000,1776375600000,3.44e-05,3.38e-05,TIME,3.2684,7.25,2026-04-16 21:10:00
EULUSDT,1776373800000,1776375600000,1.3415,1.3513,TIME,-1.6811,10.03,2026-04-16 21:10:00
PRLUSDT,1776373800000,1776374100000,0.3927,0.3689274299046779,TP,11.8872,10.97,2026-04-16 21:10:00
VINEUSDT,1776373920000,1776375720000,0.02183,0.02123,TIME,5.277,11.62,2026-04-16 21:12:00
PRLUSDT,1776374280000,1776374880000,0.3628,0.32670907585483433,TP,19.6758,19.08,2026-04-16 21:18:00
BASEDUSDT,1776374400000,1776375240000,0.16689,0.17402918333333334,SL,-8.7756,9.71,2026-04-16 21:20:00
TSTUSDT,1776374580000,1776375180000,0.013608,0.012851336275303892,TP,10.9009,10.0,2026-04-16 21:23:00
TSTUSDT,1776375240000,1776377040000,0.012964,0.013518571111111112,SL,-8.7756,7.55,2026-04-16 21:34:00
PRLUSDT,1776375840000,1776377640000,0.2805,0.2639,TIME,11.616,42.17,2026-04-16 21:44:00
PUMPBTCUSDT,1776379380000,1776381180000,0.02457,0.02463,TIME,-0.7084,7.57,2026-04-16 22:43:00
ARIAUSDT,1776382080000,1776383580000,0.1164,0.12137933333333334,SL,-8.7756,9.36,2026-04-16 23:28:00
PRLUSDT,1776383700000,1776384000000,0.2895,0.3018841666666667,SL,-8.7756,9.13,2026-04-16 23:55:00
SPACEUSDT,1776384360000,1776385560000,0.007485,0.007805191666666668,SL,-8.7756,13.21,2026-04-17 00:06:00
TRBUSDT,1776384420000,1776386220000,21.44,22.02,TIME,-5.6304,15.59,2026-04-17 00:07:00
SPACEUSDT,1776386760000,1776387900000,0.006778,0.006450848912467269,TP,9.4333,8.59,2026-04-17 00:46:00
AXLUSDT,1776386940000,1776388740000,0.06604,0.06482,TIME,3.4747,11.87,2026-04-17 00:49:00
SIRENUSDT,1776387300000,1776387360000,1.9527,1.8749825342894848,TP,7.74,7.0,2026-04-17 00:55:00
BASEDUSDT,1776387300000,1776387420000,0.19943,0.2079611722222222,SL,-8.7756,14.08,2026-04-17 00:55:00
SIRENUSDT,1776387420000,1776387480000,1.8575,1.9369597222222221,SL,-8.7756,10.34,2026-04-17 00:57:00
SPACEUSDT,1776387960000,1776388800000,0.006524,0.006803082222222223,SL,-8.7756,10.37,2026-04-17 01:06:00
SIRENUSDT,1776388080000,1776388380000,1.843,1.9218394444444444,SL,-8.7756,8.39,2026-04-17 01:08:00
